"Freq"	"Normalized_Count"	"Log_Count"
"ENSMUSG00000024381.16"	1	1880.97797933256	10.8780340321262
"ENSMUSG00000024384.4"	2	1189.14204198005	10.2169180523391
"ENSMUSG00000024472.9"	1	931.076255824749	9.86430418049098
"ENSMUSG00000024588.9"	1	407.100738646205	8.6727815115941
"ENSMUSG00000024592.15"	4	209.433327974059	7.7172194034122
"ENSMUSG00000024713.16"	1	NA	NA
"ENSMUSG00000024759.14"	3	2315.53252501656	11.1777512231743
"ENSMUSG00000024858.14"	1	11223.9007115386	13.454415063393
"ENSMUSG00000024935.11"	1	NA	NA
"ENSMUSG00000024942.17"	1	2774.40329979119	11.4384817124609
"ENSMUSG00000024953.17"	1	869.109091368005	9.7650524823556
"ENSMUSG00000025026.15"	3	10019.8551743095	13.2907180121434
"ENSMUSG00000025034.9"	2	2157.86923317092	11.0760601438774
"ENSMUSG00000025036.7"	1	352.977519057403	8.46751392812174
"ENSMUSG00000025132.13"	1	8893.46469127296	13.1186920649173
"ENSMUSG00000025184.10"	1	589.86465406926	9.20668388825665
"ENSMUSG00000025217.15"	1	311.404611257309	8.2872719383537
"ENSMUSG00000025262.8"	1	197.667410672146	7.63421142261519
"ENSMUSG00000025266.11"	5	1256.59996784435	10.2964573704829
"ENSMUSG00000025393.12"	1	12771.5110339836	13.6407545616105
"ENSMUSG00000025451.15"	1	926.369888903984	9.85700107387972
"ENSMUSG00000025558.19"	1	373.371775714053	8.54832786248382
"ENSMUSG00000025586.17"	1	NA	NA
"ENSMUSG00000025909.16"	2	NA	NA
"ENSMUSG00000025937.6"	1	302.776271902572	8.24686537447513
"ENSMUSG00000025982.13"	1	16162.4484003951	13.980447403098
"ENSMUSG00000026011.13"	1	19.6098621698557	4.36526295165533
"ENSMUSG00000026017.13"	1	93.3429439285132	6.55984271509768
"ENSMUSG00000026110.15"	3	623.593617001412	9.28677401566945
"ENSMUSG00000026234.12"	6	16633.0850924716	14.0218548968762
"ENSMUSG00000026285.7"	2	38.4353298529172	5.30141680489496
"ENSMUSG00000026374.14"	1	1835.48309909849	10.8427299038686
"ENSMUSG00000026395.16"	4	38858.9028757861	15.2459946746879
"ENSMUSG00000026547.15"	1	7412.52790020546	12.8559445306907
"ENSMUSG00000026659.13"	1	131.77827378143	7.05287529073631
"ENSMUSG00000026740.12"	4	1118.54653816857	10.1286987851523
"ENSMUSG00000026748.13"	2	18.0410731962673	4.25104288925272
"ENSMUSG00000026765.12"	1	498.090499114335	8.96315763015772
"ENSMUSG00000026926.14"	1	856.558779579298	9.74409175097415
"ENSMUSG00000027104.18"	3	1149.13792315354	10.1675911624564
"ENSMUSG00000027109.16"	1	4540.07528956499	12.1488182410415
"ENSMUSG00000027242.14"	9	301.207482928984	8.23939557314603
"ENSMUSG00000027248.13"	1	6715.20120144539	12.7134297353032
"ENSMUSG00000027366.12"	5	1815.08884244184	10.8266190651627
"ENSMUSG00000027427.13"	2	832.242550488677	9.70259270391512
"ENSMUSG00000027433.5"	1	6665.78434877735	12.7027753455131
"ENSMUSG00000027784.10"	1	134.915851728607	7.0865699157593
"ENSMUSG00000027852.14"	1	2692.04187867779	11.3950209495893
"ENSMUSG00000027939.11"	1	30.5913849849749	4.98145928196123
"ENSMUSG00000027985.14"	2	6680.68784402645	12.7059968688922
"ENSMUSG00000028016.9"	1	340.427207268695	8.41543421658693
"ENSMUSG00000028028.11"	1	8.62833935473651	3.26728699108199
"ENSMUSG00000028034.15"	1	2565.75436630392	11.3257295239057
"ENSMUSG00000028080.16"	1	1307.58560948598	10.3537925952465
"ENSMUSG00000028132.15"	1	0	0
"ENSMUSG00000028149.12"	1	2768.12814389683	11.435216101923
"ENSMUSG00000028333.10"	1	3862.35845297478	11.915639825638
"ENSMUSG00000028479.18"	1	616.534066620264	9.27037491576509
"ENSMUSG00000028522.16"	1	2309.25736912221	11.1738378655126
"ENSMUSG00000028530.14"	1	20651.5380483184	14.3340314689288
"ENSMUSG00000028552.13"	1	2561.83239386995	11.3235234158708
"ENSMUSG00000028581.17"	1	23141.9905438901	14.4982876815087
"ENSMUSG00000028745.18"	1	6517.53379077325	12.6703317812261
"ENSMUSG00000028796.17"	1	1840.18946601926	10.846422378282
"ENSMUSG00000028974.13"	3	680.85441453739	9.4133199263173
"ENSMUSG00000029038.9"	1	834.595733949059	9.70666131666246
"ENSMUSG00000029076.14"	1	4279.65631994931	12.0636162955278
"ENSMUSG00000029369.17"	2	NA	NA
"ENSMUSG00000029447.11"	2	3825.49191209545	11.9018066349594
"ENSMUSG00000029580.14"	3	71754.0544684756	16.1307928392091
"ENSMUSG00000029622.16"	2	8565.58779579298	13.0645049557017
"ENSMUSG00000029635.15"	10	487.89337078601	8.93337603284017
"ENSMUSG00000029655.17"	1	1633.10932150558	10.6742887873123
"ENSMUSG00000029836.15"	1	967.942796704078	9.92026768580996
"ENSMUSG00000030002.15"	1	4313.38528288146	12.0749393023479
"ENSMUSG00000030452.16"	1	352.193124570609	8.4643134488301
"ENSMUSG00000030707.15"	1	30983.582228372	14.91926289583
"ENSMUSG00000030849.18"	7	NA	NA
"ENSMUSG00000031029.6"	3	9504.50799648567	13.2145480145792
"ENSMUSG00000031242.7"	1	698.111093246863	9.44937791710847
"ENSMUSG00000031378.14"	1	860.480752013269	9.75067475257988
"ENSMUSG00000031389.17"	1	4031.00326763554	11.9772810926963
"ENSMUSG00000031631.15"	1	742.821578994134	9.53881279233102
"ENSMUSG00000031657.16"	1	972.649163624843	9.92725820738162
"ENSMUSG00000031672.8"	1	875.384247262359	9.77541974233572
"ENSMUSG00000031754.10"	1	1047.1666398703	10.0336523826472
"ENSMUSG00000031820.9"	2	1126.39048303651	10.1387715786713
"ENSMUSG00000031827.13"	1	12001.2356479517	13.5510155402001
"ENSMUSG00000031848.15"	1	1577.41731294319	10.6242629701902
"ENSMUSG00000031950.7"	3	646.341057118444	9.33838219839526
"ENSMUSG00000032046.15"	1	617.318461107058	9.27220627049839
"ENSMUSG00000032249.14"	1	5902.56851312657	12.5273715645426
"ENSMUSG00000032329.4"	1	1531.92243270913	10.5820689818042
"ENSMUSG00000032399.8"	1	73044.3833992522	16.1565054745156
"ENSMUSG00000032410.13"	2	1824.50157628338	10.8340771991732
"ENSMUSG00000032412.8"	1	15654.9451674392	13.9344229878162
"ENSMUSG00000032688.9"	1	4039.63160699028	11.9803651085924
"ENSMUSG00000033209.17"	1	400.825582751851	8.65042560783871
"ENSMUSG00000033364.13"	2	654.969396473181	9.35748469884631
"ENSMUSG00000033618.7"	1	14.9034952490903	3.9912719688475
"ENSMUSG00000034158.9"	3	445.536068499122	8.80263290206005
"ENSMUSG00000034254.17"	2	974.217952598432	9.92958087427093
"ENSMUSG00000034310.8"	1	NA	NA
"ENSMUSG00000034312.15"	1	1688.01693558118	10.7219680786134
"ENSMUSG00000034320.14"	1	675.363653129831	9.40165532312067
"ENSMUSG00000034377.10"	3	716.152166443131	9.4861354544218
"ENSMUSG00000034437.8"	1	33.7289629321518	5.11806742484202
"ENSMUSG00000034893.9"	1	1133.45003341766	10.1477773519112
"ENSMUSG00000034994.10"	1	86691.2786804981	16.4036158838914
"ENSMUSG00000035202.8"	3	7843.16047345549	12.9374033347116
"ENSMUSG00000035310.15"	1	396.90361031788	8.63627517893975
"ENSMUSG00000035521.13"	1	916.172760575659	9.84104969824122
"ENSMUSG00000035697.14"	1	17945.3770688784	14.1314050084275
"ENSMUSG00000036019.8"	4	11.7659173019134	3.67422530199189
"ENSMUSG00000036305.7"	1	392.981637883909	8.62198458201693
"ENSMUSG00000036478.8"	1	15113.7129715512	13.8836659619916
"ENSMUSG00000036529.17"	1	4531.44695021026	12.1460744187812
"ENSMUSG00000036819.14"	1	355.330702517786	8.47707298551602
"ENSMUSG00000037275.14"	1	751.449918348871	9.55545175177442
"ENSMUSG00000037355.14"	1	622.024828027823	9.28314584669799
"ENSMUSG00000037438.6"	1	3.92197243397114	2.29923657785205
"ENSMUSG00000037458.15"	1	1289.54453628971	10.3337642139093
"ENSMUSG00000037608.16"	1	4069.43859748846	11.9909685406597
"ENSMUSG00000037624.15"	1	NA	NA
"ENSMUSG00000037791.15"	1	2174.3415173936	11.0870261990818
"ENSMUSG00000037965.14"	1	2084.92054589906	11.0264684903527
"ENSMUSG00000037991.9"	1	221.199245275972	7.79571010623863
"ENSMUSG00000037999.13"	1	2114.72753639724	11.0469381336651
"ENSMUSG00000038260.10"	1	66.6735313775094	6.08051976890685
"ENSMUSG00000038374.10"	1	1121.68411611575	10.1327363457758
"ENSMUSG00000038429.10"	1	1385.24066367861	10.4369620285406
"ENSMUSG00000038518.15"	4	1431.51993839947	10.4843395038047
"ENSMUSG00000038533.15"	1	461.223958235006	8.85244823004551
"ENSMUSG00000038696.14"	1	964.805218756901	9.91558844895143
"ENSMUSG00000038766.16"	3	4199.6480822963	12.0363962108834
"ENSMUSG00000038893.12"	1	1621.34340420367	10.663863514269
"ENSMUSG00000039001.12"	1	14675.2364534332	13.8411944331466
"ENSMUSG00000039115.13"	2	4.70636692076537	2.51257251554028
"ENSMUSG00000039145.16"	6	1376.61232432387	10.4279542391307
"ENSMUSG00000039202.12"	2	2579.08907257942	11.3332051574232
"ENSMUSG00000040225.15"	2	6479.09846092033	12.66180001876
"ENSMUSG00000040407.18"	1	1575.06412948281	10.6221105233932
"ENSMUSG00000040455.17"	1	744.390367967723	9.54185236626705
"ENSMUSG00000040548.16"	1	449.458040933093	8.81524891855058
"ENSMUSG00000040940.18"	1	19822.4330757769	14.2749192135419
"ENSMUSG00000040990.17"	2	10783.0710099603	13.3966142809389
"ENSMUSG00000041079.12"	1	240.809107445828	7.91772477273848
"ENSMUSG00000041297.8"	2	3008.93725134266	11.5555176958596
"ENSMUSG00000041890.17"	1	3103.84898424476	11.6003073840323
"ENSMUSG00000041935.10"	1	1972.75213428748	10.9467251107852
"ENSMUSG00000042350.13"	1	983.630686439963	9.94343889226126
"ENSMUSG00000042354.7"	1	1273.07225206703	10.3152313791661
"ENSMUSG00000042390.9"	1	2446.5264043112	11.2571087086027
"ENSMUSG00000042613.9"	4	3094.43625040323	11.5959270323702
"ENSMUSG00000042747.12"	1	767.137808084756	9.5852213512487
"ENSMUSG00000043024.6"	1	28.2382015245922	4.86978266707544
"ENSMUSG00000043192.4"	11	110.599622637986	6.80218833863335
"ENSMUSG00000043483.4"	1	385.92208750276	8.59589927735957
"ENSMUSG00000043618.9"	1	25.8850180642095	4.74873053585677
"ENSMUSG00000043635.12"	1	4.70636692076537	2.51257251554028
"ENSMUSG00000043671.14"	1	431.416967736826	8.75627932429385
"ENSMUSG00000044250.8"	1	2815.97620759128	11.4599316633075
"ENSMUSG00000044285.8"	2	45.4948802340653	5.53899995804185
"ENSMUSG00000044609.6"	2	90.2053659813363	6.51104680137089
"ENSMUSG00000044730.17"	1	298.069904981807	8.22433893099771
"ENSMUSG00000044751.5"	3	36.8665408793287	5.24285173147354
"ENSMUSG00000044783.16"	50	1575.84852396961	10.6228283625369
"ENSMUSG00000044827.10"	1	2278.66598413723	11.1546067413636
"ENSMUSG00000044950.7"	3	767.92220257155	9.58669382743908
"ENSMUSG00000045055.5"	2	141.191007622961	7.15168641937358
"ENSMUSG00000045326.13"	1	0.784394486794229	0.835434595766765
"ENSMUSG00000045392.8"	2	NA	NA
"ENSMUSG00000045690.8"	1	247.868657826976	7.9592407405245
"ENSMUSG00000045694.4"	1	14.9034952490903	3.9912719688475
"ENSMUSG00000045699.4"	1	8.62833935473651	3.26728699108199
"ENSMUSG00000045799.6"	1	94.9117329021017	6.5836354061088
"ENSMUSG00000046062.5"	2	3346.22688066418	11.7087506272956
"ENSMUSG00000046079.16"	1	398.472399291468	8.64195201638001
"ENSMUSG00000046138.15"	1	827.536183567911	9.69442089351487
"ENSMUSG00000046169.10"	3	618.887250080646	9.27586202052925
"ENSMUSG00000046532.8"	1	257.281391668507	8.01279989550462
"ENSMUSG00000046687.6"	2	46.2792747208595	5.56313599917089
"ENSMUSG00000046836.13"	2	756.156285269636	9.56444730862765
"ENSMUSG00000046993.6"	3	59.6139809963614	5.9215786936637
"ENSMUSG00000047454.12"	5	356.899491491374	8.48341068372909
"ENSMUSG00000047676.6"	4	536.525828967252	9.07019026992365
"ENSMUSG00000047749.2"	1	174.135576068319	7.45232836437432
"ENSMUSG00000047866.18"	1	2108.45238050289	11.0426528046973
"ENSMUSG00000047965.9"	1	143.544191083344	7.17536682097884
"ENSMUSG00000048118.17"	1	2568.1075497643	11.3270515712667
"ENSMUSG00000048251.15"	1	4799.70986469388	12.2290320326945
"ENSMUSG00000049571.18"	2	0	0
"ENSMUSG00000049690.15"	2	NA	NA
"ENSMUSG00000049832.6"	1	22.7474401170326	4.56970009972009
"ENSMUSG00000050017.11"	1	846.361651250973	9.7268340284105
"ENSMUSG00000050377.8"	4	NA	NA
"ENSMUSG00000051118.9"	1	NA	NA
"ENSMUSG00000051255.6"	1	79.2238431662171	6.32595917577469
"ENSMUSG00000052298.12"	1	5743.33643230734	12.4879245315612
"ENSMUSG00000052372.10"	1	NA	NA
"ENSMUSG00000052825.6"	1	43.1416967736826	5.46407018168496
"ENSMUSG00000052949.14"	2	246.299868853388	7.95011766442123
"ENSMUSG00000053038.8"	5	210.217722460853	7.72258708050184
"ENSMUSG00000053044.8"	5	27947.9755644784	14.7705077833645
"ENSMUSG00000053173.12"	3	183.548309909849	7.52785471524314
"ENSMUSG00000053453.9"	1	424.357417355678	8.73253180171749
"ENSMUSG00000053838.14"	1	1302.09484807842	10.3477263815169
"ENSMUSG00000054302.15"	2	905.975632247334	9.82491998010054
"ENSMUSG00000054404.13"	8	1946.86711622328	10.9276795445747
"ENSMUSG00000055900.14"	4	266.694125510038	8.06444166946866
"ENSMUSG00000056019.12"	1	281.597620759128	8.14260550918523
"ENSMUSG00000056050.13"	1	2300.62902976747	11.1684396072533
"ENSMUSG00000057134.6"	1	581.236314714523	9.18546101450623
"ENSMUSG00000057143.15"	3	2033.15050977064	10.9902107149225
"ENSMUSG00000057236.10"	4	4090.6172486319	11.9984554787856
"ENSMUSG00000057551.10"	1	767.137808084756	9.5852213512487
"ENSMUSG00000057657.4"	2	112.952806098369	6.83229264131392
"ENSMUSG00000057696.4"	1	28.2382015245922	4.86978266707544
"ENSMUSG00000058064.6"	1	108.246439177604	6.77144244648427
"ENSMUSG00000058126.7"	1	214.139694894824	7.74912992720159
"ENSMUSG00000058793.14"	5	3570.56370388733	11.8023401387264
"ENSMUSG00000058809.8"	1	45.4948802340653	5.53899995804185
"ENSMUSG00000058835.14"	4	3132.87158025615	11.6137303469475
"ENSMUSG00000059058.7"	1	29.8069904981807	4.9451858488188
"ENSMUSG00000059208.15"	3	4548.70362891973	12.1515568548056
"ENSMUSG00000059252.5"	1	30.5913849849749	4.98145928196123
"ENSMUSG00000059343.4"	2	7.84394486794229	3.14469003159984
"ENSMUSG00000060019.6"	5	967.158402217284	9.91909929863568
"ENSMUSG00000060143.7"	1	152.17253043808	7.25901378107067
"ENSMUSG00000060198.7"	1	50.2012471548306	5.67810704656139
"ENSMUSG00000060377.4"	4	84.7146045737767	6.42146913529337
"ENSMUSG00000060438.5"	3	301.207482928984	8.23939557314603
"ENSMUSG00000060441.15"	3	547.507351782372	9.09936714733827
"ENSMUSG00000060467.4"	2	43.1416967736826	5.46407018168496
"ENSMUSG00000060550.16"	2	7820.41303333846	12.9332135561374
"ENSMUSG00000060680.2"	2	13.3347062755019	3.84144043830652
"ENSMUSG00000060730.8"	1	33.7289629321518	5.11806742484202
"ENSMUSG00000060989.8"	1	10.9815228151192	3.58273937682052
"ENSMUSG00000061062.5"	2	117.659173019134	6.89067982303036
"ENSMUSG00000061272.8"	2	9.41273384153074	3.38027698982787
"ENSMUSG00000061458.9"	1	442.398490551945	8.79246004866526
"ENSMUSG00000061607.15"	3	1517.80333194683	10.5687193537159
"ENSMUSG00000061669.6"	1	25.1006235774153	4.70601236993148
"ENSMUSG00000061751.16"	1	3.13757794717691	2.04878649087969
"ENSMUSG00000061848.5"	6	267.478519996832	8.06866285774825
"ENSMUSG00000061904.12"	1	6525.37773564119	12.6720667752432
"ENSMUSG00000062083.1"	9	66.6735313775094	6.08051976890685
"ENSMUSG00000062284.5"	2	41.5729078000941	5.41186372683238
"ENSMUSG00000062353.6"	2	313.757794717691	8.29809829531652
"ENSMUSG00000062545.4"	1	564.764030491845	9.14405664738446
"ENSMUSG00000062611.4"	4	475.343058997303	8.89585715668803
"ENSMUSG00000062729.11"	1	454.948802340653	8.83272802566466
"ENSMUSG00000062846.7"	1	38.4353298529172	5.30141680489496
"ENSMUSG00000063442.5"	1	12.5503117887077	3.760254142839
"ENSMUSG00000063564.13"	1	259.63457512889	8.02588467068105
"ENSMUSG00000063684.9"	1	80.0082376530113	6.33999671667314
"ENSMUSG00000063696.7"	11	680.85441453739	9.4133199263173
"ENSMUSG00000063856.7"	1	1709.97998121142	10.740607164784
"ENSMUSG00000063888.7"	3	1532.70682719592	10.5828070182376
"ENSMUSG00000063902.13"	6	469.852297589743	8.87913075926563
"ENSMUSG00000064193.8"	1	26.6694125510038	4.79022010931769
"ENSMUSG00000064367.1"	1	26903.9465025552	14.715583817709
"ENSMUSG00000065922.1"	9	40.0041188265057	5.35769692930392
"ENSMUSG00000066116.3"	1	8.62833935473651	3.26728699108199
"ENSMUSG00000066258.13"	1	2897.55323421788	11.5011172667509
"ENSMUSG00000066362.5"	2	52.5544306152133	5.74293403050117
"ENSMUSG00000066407.3"	3	17.256678709473	4.19035242619002
"ENSMUSG00000066487.3"	1	36.8665408793287	5.24285173147354
"ENSMUSG00000066735.8"	1	389.844059936732	8.61044930157754
"ENSMUSG00000066798.3"	1	731.840056179015	9.5173545513857
"ENSMUSG00000067028.11"	5	NA	NA
"ENSMUSG00000067161.6"	2	33.7289629321518	5.11806742484202
"ENSMUSG00000067344.7"	3	307.482638823338	8.26904548761531
"ENSMUSG00000067608.5"	3	50.2012471548306	5.67810704656139
"ENSMUSG00000067869.4"	1	50.2012471548306	5.67810704656139
"ENSMUSG00000068014.5"	1	13.3347062755019	3.84144043830652
"ENSMUSG00000068040.10"	1	743.605973480929	9.54033337979808
"ENSMUSG00000068141.5"	1	29.0225960113865	4.90797682503801
"ENSMUSG00000068396.9"	2	126.287512373871	6.99194707939901
"ENSMUSG00000068397.4"	1	11.7659173019134	3.67422530199189
"ENSMUSG00000068706.3"	2	69.8111093246863	6.14590381268612
"ENSMUSG00000069125.2"	1	27.453807037798	4.83054978879363
"ENSMUSG00000069188.5"	1	75.3018707322459	6.25364652367782
"ENSMUSG00000069379.3"	2	10.9815228151192	3.58273937682052
"ENSMUSG00000069899.3"	1	38.4353298529172	5.30141680489496
"ENSMUSG00000070031.11"	2	610.25891072591	9.25563978111384
"ENSMUSG00000070385.12"	1	713.014588495954	9.47980974096993
"ENSMUSG00000070729.5"	4	138.053429675784	7.11949551817184
"ENSMUSG00000070934.6"	1	639.281506737296	9.32256253095206
"ENSMUSG00000071041.4"	2	104.324466743632	6.71869680134767
"ENSMUSG00000071076.6"	1	1235.42131670091	10.2719547171782
"ENSMUSG00000071151.3"	1	44.710485747271	5.51445324486093
"ENSMUSG00000071419.7"	6	263.556547562861	8.04743231350968
"ENSMUSG00000071793.12"	6	64.3203479171267	6.02946057006402
"ENSMUSG00000072255.3"	1	14.1191007622961	3.91830042992547
"ENSMUSG00000072487.11"	1	NA	NA
"ENSMUSG00000072576.5"	1	7.05955038114806	3.01069935724193
"ENSMUSG00000072692.7"	1	802.435559990496	9.65003850613272
"ENSMUSG00000072761.10"	2	58.0451920227729	5.88374768241314
"ENSMUSG00000073448.2"	1	65.104742403921	6.04668187036002
"ENSMUSG00000074030.3"	1	422.788628382089	8.72720106583574
"ENSMUSG00000074305.9"	1	1452.69858954291	10.5055124559492
"ENSMUSG00000074825.4"	1	396.119215831085	8.63342836154993
"ENSMUSG00000074886.11"	4	8596.17918077795	13.0696476596553
"ENSMUSG00000074903.5"	1	47.8480636944479	5.61022947071904
"ENSMUSG00000075415.13"	5	5324.46977635922	12.3786930802597
"ENSMUSG00000076536.3"	3	60.3983754831556	5.9401285792548
"ENSMUSG00000076549.2"	5	132.562668268225	7.06137301023271
"ENSMUSG00000076556.3"	1	40.0041188265057	5.35769692930392
"ENSMUSG00000076564.2"	2	58.0451920227729	5.88374768241314
"ENSMUSG00000076569.3"	1	59.6139809963614	5.9215786936637
"ENSMUSG00000076576.2"	7	43.1416967736826	5.46407018168496
"ENSMUSG00000076580.3"	2	58.0451920227729	5.88374768241314
"ENSMUSG00000076672.7"	4	61.1827699699498	5.9584429787407
"ENSMUSG00000076677.1"	1	185.901493370232	7.54613428624796
"ENSMUSG00000076928.5"	1	13067.2277555051	13.6737758832148
"ENSMUSG00000078134.1"	1	18.0410731962673	4.25104288925272
"ENSMUSG00000078492.3"	1	NA	NA
"ENSMUSG00000078495.10"	2	731.055661692221	9.51580953745666
"ENSMUSG00000078498.5"	1	9.41273384153074	3.38027698982787
"ENSMUSG00000078546.8"	1	170.213603634348	7.41965352420135
"ENSMUSG00000079017.3"	3	2094.33327974059	11.0329640191775
"ENSMUSG00000079084.10"	2	1362.49322356158	10.4130918148688
"ENSMUSG00000079139.4"	1	251.790630260947	7.9817991804789
"ENSMUSG00000079197.10"	1	3567.42612594015	11.8010721905797
