"","Naive_Control_Rep_1","Naive_Control_Rep_2","Naive_Control_Rep_3","Naive_DEX_Rep_1","Naive_DEX_Rep_2","Naive_DEX_Rep_3"
"ENSMUSG00000040964.16",0,0,3.61725871401727,1.89355776591575,1.3234604409011,3.89503930702143
"ENSMUSG00000040990.17",10783.0710099603,8929.39562740833,9102.83155382447,10594.4557002986,9483.91751949727,9757.07346408869
"ENSMUSG00000040997.13",92.558549441719,97.6939674964255,84.1012651009016,79.5294261684616,74.1137846904615,84.3925183187977
"ENSMUSG00000040998.18",1.56878897358846,7.51492057664812,4.52157339252159,0,2.6469208818022,10.3867714853905
"ENSMUSG00000041000.8",135.700246215402,111.053826299356,115.752278848553,173.260535581291,149.551029821824,131.132990003055
"ENSMUSG00000041025.15",333.367656887547,253.83731725567,284.85912372886,285.927222653279,295.131678320945,297.321333769303
"ENSMUSG00000041028.16",2675.56959445511,2062.42820270232,2460.64024021025,2650.0340933991,2488.10562889407,2439.59295263109
"ENSMUSG00000041035.9",542.016590374812,520.199502139086,472.052262179254,441.19895945837,465.858075197187,399.890702187534
"ENSMUSG00000041037.8",432.985756710414,315.626664219221,415.080437433482,468.655547064149,411.596197120242,532.322038626263
"ENSMUSG00000041040.12",1498.19346977698,1230.77699221992,1115.01999859582,1563.13193576345,1442.5718805822,1438.56785072658
"ENSMUSG00000041046.7",48.6324581812422,17.5348146788456,24.4164963196166,31.2437031376099,39.703813227033,54.5305502983001
"ENSMUSG00000041057.10",2977.56147187089,2636.06714005312,2951.6831106381,3162.24146907931,2885.1437611644,2817.41176541217
"ENSMUSG00000041058.15",831.458156001882,921.830257402169,708.982707947386,819.910512641521,823.192394240484,834.836758138261
"ENSMUSG00000041064.13",3.13757794717691,14.1948499781131,21.7035522841036,11.3613465954945,7.94076264540659,16.8785036637595
"ENSMUSG00000041073.10",51.7700361284191,58.4493822628187,55.1631953887634,59.6470696263462,82.0545473358681,44.1437788129096
"ENSMUSG00000041075.8",1.56878897358846,5.00994705109875,6.33020274953023,7.57423106366301,6.61730220450549,3.89503930702143
"ENSMUSG00000041079.12",240.809107445828,179.523102664372,269.485774194287,233.854384090595,232.929037598593,253.177554956393
"ENSMUSG00000041084.8",1239.34328913488,995.309480818284,1001.98066378279,1184.4203825803,1139.49943961585,1129.56139903622
"ENSMUSG00000041096.13",457.301985801035,664.652975445767,604.986519919389,593.630359614588,528.060715919538,584.255896053215
"ENSMUSG00000041112.17",2891.27807832353,3161.27658924331,2895.61560057083,2969.0985769559,2849.41032926007,2843.37869412565
"ENSMUSG00000041115.16",9.41273384153074,9.18490292701436,12.6604054990605,15.148462127326,11.9111439681099,15.5801572280857
"ENSMUSG00000041117.8",1.56878897358846,1.66998235036625,3.61725871401727,0.946778882957876,0,3.89503930702143
"ENSMUSG00000041119.12",3.13757794717691,1.66998235036625,0.904314678504319,2.84033664887363,6.61730220450549,3.89503930702143
"ENSMUSG00000041124.11",365.527830846111,326.481549496602,344.543892510145,401.434246374139,394.391211388527,309.006451690367
"ENSMUSG00000041126.16",819.692238699969,575.308919701172,699.939561162343,764.050558547006,622.026407223516,688.12361090712
"ENSMUSG00000041130.10",1209.5362986367,1308.43117151196,1162.04436187805,1195.7817291758,1250.67011665154,1312.62824646622
"ENSMUSG00000041132.11",1153.05989558752,1298.41127740976,1078.84741145565,1408.80697784132,1146.11674182035,1315.22493933757
"ENSMUSG00000041133.11",3623.90252898934,3465.21337700997,3691.41251765463,3760.60572310868,3329.82646930716,3644.45844493639
"ENSMUSG00000041135.15",346.702363163049,404.970719963815,322.840340226042,386.285784246813,370.568923452308,380.415505652427
"ENSMUSG00000041143.16",835.380128435853,708.907507730472,894.367217040771,834.112195885889,811.281250272374,806.273136553437
"ENSMUSG00000041147.10",141.191007622961,180.358093839555,164.585271487786,124.028033667482,170.726396876242,124.641257824686
"ENSMUSG00000041153.9",225.905612196738,231.292555525725,226.07866962608,227.22693190989,205.13636833967,209.033776143484
"ENSMUSG00000041161.8",127.071906860665,109.383843948989,126.604054990605,131.602264731145,170.726396876242,160.994958023553
"ENSMUSG00000041164.15",3374.46508218877,3560.40237098084,3024.02828491844,2989.92771238097,3423.79216061114,3173.1586887868
"ENSMUSG00000041168.10",968.727191190872,1086.32351891324,1095.12507566873,1017.78729917972,1128.91175608864,1038.67714853905
"ENSMUSG00000041180.13",248.65305231377,204.572837919865,201.662173306463,184.621882176786,258.074785975714,236.299051292634
"ENSMUSG00000041187.16",4584.78577531227,4024.65746438266,4583.06679065989,5548.12425413315,5467.21508136244,5182.99897120985
"ENSMUSG00000041189.9",50.2012471548306,65.9643028394668,81.3883210653887,56.8067329774726,59.5557198405495,68.812361090712
"ENSMUSG00000041199.3",125.503117887077,106.043879248257,112.135020134536,77.6358684025459,115.141058358396,116.851179210643
"ENSMUSG00000041203.9",1531.92243270913,1123.0631306213,1464.08546449849,1636.03390975121,1401.54460691426,1647.60162687007
"ENSMUSG00000041205.8",4.70636692076537,20.039788204395,6.33020274953023,8.52100994662089,6.61730220450549,6.49173217836906
"ENSMUSG00000041215.16",1353.08048972004,1739.28661790645,1515.63140117324,1324.54365725807,1349.92964971912,1407.40753627041
"ENSMUSG00000041219.14",140.406613136167,177.853120314005,236.930445768131,185.568661059744,157.491792467231,192.155272479724
"ENSMUSG00000041220.10",522.406728204956,698.887613628275,673.714435485717,562.386656476978,574.381831351077,656.963296450949
"ENSMUSG00000041225.16",523.19112269175,598.6886726063,522.693884175496,618.246610571493,546.589162092154,534.91873149761
"ENSMUSG00000041229.15",1375.82792983708,1241.63187749731,1265.13623522754,1365.25514922526,1345.95926839642,1263.29108191062
"ENSMUSG00000041231.15",442.398490551945,452.565216949253,525.406828211009,330.425830152299,385.12698830222,281.741176541217
"ENSMUSG00000041235.12",3037.95984735405,3378.37429479092,3125.31152891093,2928.38708498871,2952.64024365035,3326.3635681963
"ENSMUSG00000041236.8",1304.4480315388,1287.55639213238,1297.6915636537,1317.91620507736,1233.46513091982,1234.72746032579
"ENSMUSG00000041237.12",3.92197243397114,4.17495587591562,19.894922927095,34.0840397864835,9.26422308630769,14.2818107924119
"ENSMUSG00000041238.16",418.866655948118,363.221161204659,405.132975969935,484.750788074433,359.981239925099,431.051016643705
"ENSMUSG00000041241.12",235.318346038269,190.377987941752,233.313187054114,203.557459835943,276.60323214833,229.807319114265
"ENSMUSG00000041245.13",0,5.00994705109875,6.33020274953023,4.73389441478938,5.2938417636044,10.3867714853905
"ENSMUSG00000041247.8",0.784394486794229,1.66998235036625,1.80862935700864,0.946778882957876,2.6469208818022,5.19338574269525
"ENSMUSG00000041258.18",1548.39471693181,1634.91272100856,1352.85475904246,1357.68091816159,1398.89768603246,1603.45784805716
"ENSMUSG00000041263.14",271.400492430803,302.266805416291,274.007347586809,231.014047441722,248.810562889407,249.282515649372
"ENSMUSG00000041264.16",1200.90795928196,1450.37967129309,1270.56212329857,1462.77337416992,1265.22818150145,1433.37446498389
"ENSMUSG00000041268.17",0,5.84493822628187,12.6604054990605,4.73389441478938,9.26422308630769,3.89503930702143
"ENSMUSG00000041272.11",873.815458288771,759.841969416643,775.901994156705,730.91329764348,731.873623818308,791.991325761025
"ENSMUSG00000041278.10",687.129570431744,627.078372562526,529.024086925026,660.851660304598,694.816731473077,640.084792787189
"ENSMUSG00000041297.8",3008.93725134266,2626.04724595093,2528.46384109808,3049.57478200732,2816.32381823754,2929.06955888012
"ENSMUSG00000041298.15",68.2423203510979,104.373896897891,92.2400972074405,71.0084162218407,52.938417636044,51.9338574269525
"ENSMUSG00000041303.7",546.722957295577,634.593293139174,531.737030960539,469.602325947107,447.329629024571,451.824559614486
"ENSMUSG00000041308.6",862.049540986857,1176.50256583302,743.34666573055,631.501514932903,717.315558968396,677.73683942173
"ENSMUSG00000041313.14",1229.14616080656,1226.60203634401,1267.84917926305,1046.19066566845,1095.82524506611,1111.38454893678
"ENSMUSG00000041319.14",229.827584630709,193.717952642485,249.590851267192,228.173710792848,248.810562889407,240.194090599655
"ENSMUSG00000041328.16",2451.23277123196,2532.52823433042,2248.12629076174,2967.20501918998,2388.84609582648,2790.14649026302
"ENSMUSG00000041329.13",3.92197243397114,10.0198941021975,33.4596431046598,54.9131752115568,19.8519066135165,6.49173217836906
"ENSMUSG00000041341.10",1330.33304960301,1393.60027138063,1443.28622689289,1405.01986230949,1394.92730470976,1429.47942567687
"ENSMUSG00000041346.11",270.616097944009,256.342290781219,342.735263153137,275.512654940742,299.102059643648,247.984169213698
"ENSMUSG00000041347.5",4.70636692076537,2.50497352554937,0.904314678504319,0.946778882957876,0,3.89503930702143
"ENSMUSG00000041351.16",0.784394486794229,5.84493822628187,13.5647201775648,2.84033664887363,2.6469208818022,2.59669287134762
"ENSMUSG00000041353.12",80.0082376530113,115.228782175271,120.273852241074,89.9439938809982,99.2595330675824,97.3759826755359
"ENSMUSG00000041354.16",1968.83016185351,2013.9987145417,1937.94635603475,1896.39810256463,2253.85313085457,2226.66413718059
"ENSMUSG00000041355.13",1068.34529101374,860.875901613801,997.459090390263,1011.15984699901,1093.17832418431,995.831716161813
"ENSMUSG00000041360.8",1758.61243939266,1490.45924770188,1564.46439381247,1646.44847746375,1564.3302411451,1521.66202260971
"ENSMUSG00000041361.13",1.56878897358846,0.834991175183124,4.52157339252159,5.68067329774726,9.26422308630769,3.89503930702143
"ENSMUSG00000041362.17",0.784394486794229,0,7.23451742803455,4.73389441478938,3.9703813227033,9.08842504971668
"ENSMUSG00000041375.18",1079.32681382886,1058.7688101322,1117.73294263134,925.002968649845,925.098848189868,1015.30691269692
"ENSMUSG00000041377.12",11.7659173019134,28.3896999562262,15.3733495345734,15.148462127326,25.1457483771209,12.9834643567381
"ENSMUSG00000041390.18",40.7885133132999,43.4195411095225,50.6416219962418,43.5518286160623,41.0272736679341,44.1437788129096
"ENSMUSG00000041396.13",175.704365041907,172.008182087724,163.680956809282,194.089671006365,166.756015553538,153.20487940951
"ENSMUSG00000041406.14",27.453807037798,91.8490292701437,68.7279155663282,61.540627392262,50.2914967542418,63.6189753480168
"ENSMUSG00000041408.18",3661.55346435546,3223.90092738204,3128.02447294644,4143.10439182367,3594.51855748738,3665.23198790717
"ENSMUSG00000041415.10",1644.0908443207,1915.46975587009,1635.90525341431,1676.7454017184,1597.41675216763,1859.2320958849
"ENSMUSG00000041417.15",3083.45472758811,2653.60195473197,2466.97044295978,3078.92492737901,3008.2255821682,2901.80428373097
"ENSMUSG00000041420.18",389.059665449937,464.255093401817,443.114192467116,401.434246374139,439.388866379165,437.542748822074
"ENSMUSG00000041426.12",461.223958235006,412.485640540463,460.296171358698,460.134537117528,464.534614756286,419.365898722641
"ENSMUSG00000041429.3",61.9671644567441,67.6342851898331,43.4071045682073,54.9131752115568,48.9680363133407,50.6355109912786
"ENSMUSG00000041431.16",6.27515589435383,17.5348146788456,29.8423843906425,51.1260596797253,39.703813227033,28.5636215848238
"ENSMUSG00000041438.8",1010.30009899097,1051.25388955555,977.564167463168,1009.2662892331,1009.80031640754,985.444944676423
"ENSMUSG00000041439.15",713.798982982748,749.822075314445,564.292359386695,580.375455253178,603.497961050901,597.239360409953
"ENSMUSG00000041440.18",110.599622637986,103.538905722707,78.6753770298757,117.400581486777,99.2595330675824,94.7792898041882
"ENSMUSG00000041444.14",0,0,6.33020274953023,0,0,3.89503930702143
"ENSMUSG00000041453.12",26809.0347696531,21063.4873851695,23720.1740171683,24654.1221122231,24570.0430853289,22058.9059420981
"ENSMUSG00000041459.15",3143.85310307127,4372.84878443402,4246.66173025628,4158.25285395099,4327.71564174659,4780.51157615097
"ENSMUSG00000041460.15",442.398490551945,511.014599212072,447.635765859638,362.616312172867,383.803527861319,395.995662880512
"ENSMUSG00000041471.9",436.907729144385,398.29079056235,334.596431046598,348.414628928498,317.630505816264,283.039522976891
"ENSMUSG00000041477.14",557.704480110697,586.163804978553,540.780177745583,420.369824033297,434.09502461556,486.879913377679
"ENSMUSG00000041479.14",1.56878897358846,5.00994705109875,0,0.946778882957876,5.2938417636044,1.29834643567381
"ENSMUSG00000041481.17",21.9630456302384,46.759505810255,94.0487265644491,107.932792657198,115.141058358396,92.1825969328406
"ENSMUSG00000041483.14",1306.80121499918,1621.55286220563,1392.64460489665,1495.91063507344,1455.80648499121,1612.54627310687
"ENSMUSG00000041488.16",31.3757794717691,64.2943204891006,40.6941605326943,51.1260596797253,68.8199429268571,71.4090539620596
"ENSMUSG00000041491.8",115.305989558752,122.743702751919,120.273852241074,120.24091813565,111.170677035692,132.431336438729
"ENSMUSG00000041498.13",6.27515589435383,9.18490292701436,40.6941605326943,19.8823565421154,25.1457483771209,29.8619680204977
"ENSMUSG00000041506.15",680.070020050596,708.072516555289,726.164686838968,664.638775836429,737.167465581912,729.670696848682
"ENSMUSG00000041515.10",76.8706597058344,98.5289586716086,185.384509093385,85.2100994662089,138.963346294615,92.1825969328406
"ENSMUSG00000041528.15",1648.79721124147,2511.65345495084,2388.29506592991,1855.68661059744,1993.13142399705,2086.44272212781
"ENSMUSG00000041530.16",1796.26337475878,1682.507217994,1750.75321758436,1786.57175214151,1728.43933581684,1870.91721380596
"ENSMUSG00000041538.16",1284.05377488215,1452.04965364345,1160.23573252104,1235.54644226003,1205.6724616609,1195.77706725558
"ENSMUSG00000041540.16",28.2382015245922,2.50497352554937,13.5647201775648,15.148462127326,18.5284461726154,22.0718894064548
"ENSMUSG00000041560.12",8211.04148776198,6101.28051706309,8255.48870006593,8119.57570024675,7803.12275955288,7758.9182995867
"ENSMUSG00000041566.3",3.92197243397114,2.50497352554937,2.71294403551296,3.7871155318315,1.3234604409011,6.49173217836906
"ENSMUSG00000041570.14",665.9509192883,647.118160766921,652.010883201614,818.963733758563,780.841660131648,863.400379723085
"ENSMUSG00000041571.9",2328.08283680527,1629.06778278228,2200.19761280101,2102.79589904944,2402.08070023549,1963.0998107388
"ENSMUSG00000041594.18",146.681769030521,150.298411532962,110.326390777527,128.761928082271,117.787979240198,120.746218517664
"ENSMUSG00000041598.7",3.92197243397114,23.3797529051275,15.3733495345734,25.5630298398627,11.9111439681099,16.8785036637595
"ENSMUSG00000041607.17",4140.03410129994,3440.16364175447,3791.79144696861,4633.53585319585,4393.88866379165,3966.44836098349
"ENSMUSG00000041609.16",1600.94914754702,1292.56633918348,1434.24308010785,1635.08713086825,1690.0589830307,1491.80005458921
"ENSMUSG00000041617.10",7.05955038114806,13.35985880293,14.4690348560691,8.52100994662089,17.2049857317143,22.0718894064548
"ENSMUSG00000041623.17",232.180768091092,250.497352554937,251.399480624201,252.789961749753,214.400591425978,255.774247827741
"ENSMUSG00000041625.15",392.981637883909,349.861302401729,309.275620048477,296.341790365815,356.010858602396,271.354405055827
"ENSMUSG00000041629.7",436.907729144385,279.722043686347,330.979172332581,448.773190522033,393.067750947626,346.658498324908
"ENSMUSG00000041632.7",245.515474366594,218.767687897979,233.313187054114,214.918806431438,231.605577157692,241.492437035329
"ENSMUSG00000041633.14",7.84394486794229,5.84493822628187,11.7560908205561,8.52100994662089,6.61730220450549,14.2818107924119
"ENSMUSG00000041638.18",2182.18546226154,2147.597302571,2167.64228437485,1952.25805665914,2124.15400764626,2195.50382272441
"ENSMUSG00000041642.18",11205.0752438556,11628.0871056002,11750.6649324851,11502.4166490552,12265.8313662714,12532.9381435593
"ENSMUSG00000041645.14",2762.63738248927,2475.74883441796,2681.2930217653,2904.71761291476,2686.62469502923,2631.74822511082
"ENSMUSG00000041649.13",27.453807037798,25.0497352554937,20.7992376055993,30.296924254652,37.0568923452308,23.3702358421286
"ENSMUSG00000041650.15",500.443682574718,407.475693489365,488.329926392332,523.568722275706,491.003823574308,460.912984664203
"ENSMUSG00000041654.15",375.724959174436,268.032167233783,344.543892510145,386.285784246813,352.040477279692,353.150230503277
"ENSMUSG00000041658.12",123.149934426694,163.658270335892,106.70913206351,118.347360369735,146.904108940022,102.569368418231
"ENSMUSG00000041671.13",99.618099822867,184.53304971547,149.211921953213,104.145677125366,99.2595330675824,116.851179210643
"ENSMUSG00000041679.9",68.2423203510979,112.723808649722,63.3020274953023,35.9775975523993,54.2618780769451,37.6520466345405
"ENSMUSG00000041684.11",320.032950612045,308.111743642573,260.442627409244,278.352991589616,275.279771707429,307.708105254693
"ENSMUSG00000041685.16",611.043305212704,885.925636869295,577.85707956426,736.593970941228,685.552508386769,836.135104573935
"ENSMUSG00000041688.16",4.70636692076537,0.834991175183124,1.80862935700864,1.89355776591575,3.9703813227033,1.29834643567381
"ENSMUSG00000041697.8",1589.9676247319,1282.54644508128,1358.28064711349,1445.73135427668,1488.89299601374,1397.02076478502
"ENSMUSG00000041700.9",11.7659173019134,19.2047970292119,12.6604054990605,9.46778882957876,11.9111439681099,12.9834643567381
"ENSMUSG00000041702.7",1142.0783727724,1088.82849243879,1007.40655185381,1216.61086460087,1094.50178462521,1197.07541369125
"ENSMUSG00000041707.8",0,0,3.61725871401727,3.7871155318315,3.9703813227033,0
"ENSMUSG00000041712.7",1134.23442790445,949.384966183212,919.688028038892,1002.63883705239,1036.26952522556,921.825969328406
"ENSMUSG00000041716.7",44.710485747271,32.5646558321418,21.7035522841036,27.4565876057784,30.4395901407253,20.773542970781
"ENSMUSG00000041718.16",123.149934426694,165.328252686259,103.996188027997,129.708706965229,131.022583649209,85.6908647544715
"ENSMUSG00000041720.14",2129.63103164633,2055.74827330085,2035.61234131322,2210.72869170664,2063.27482736481,2178.62531906066
"ENSMUSG00000041729.15",9.41273384153074,28.3896999562262,24.4164963196166,24.6162509569048,39.703813227033,28.5636215848238
"ENSMUSG00000041733.10",367.881014306493,376.581020007589,345.44820718865,371.137322119487,366.598542129604,338.868419710865
"ENSMUSG00000041734.15",6.27515589435383,5.00994705109875,9.04314678504319,0.946778882957876,5.2938417636044,2.59669287134762
"ENSMUSG00000041736.7",1091.09273113077,742.307154737797,945.008839037013,1035.77609795592,1156.70442534756,941.301165863513
"ENSMUSG00000041740.16",2919.51627984812,2395.58968160038,2594.47881262889,2953.95011482857,2771.3261632469,2978.40672343572
"ENSMUSG00000041747.3",964.020824270107,982.784613190537,886.228384934232,962.87412396816,996.565711998527,1011.4118733899
"ENSMUSG00000041750.13",25.1006235774153,2.50497352554937,11.7560908205561,11.3613465954945,17.2049857317143,5.19338574269525
"ENSMUSG00000041754.5",0,0.834991175183124,3.61725871401727,3.7871155318315,2.6469208818022,1.29834643567381
"ENSMUSG00000041757.17",400.825582751851,486.799855131761,315.605822798007,341.787176747793,363.951621247802,360.94030911732
"ENSMUSG00000041762.16",80.7926321398055,62.6243381387343,98.5702999569707,97.5182249446612,79.4076264540659,102.569368418231
"ENSMUSG00000041763.14",2401.81591856393,2430.65931095807,2198.388983444,2718.20217297206,2363.70034744936,2525.28381738556
"ENSMUSG00000041765.6",2364.9493776846,1704.21698854876,1943.37224410578,2053.56339713563,1993.13142399705,1922.85107123291
"ENSMUSG00000041769.13",600.846176884379,629.583346088076,505.511905283914,689.255026793334,522.766874155934,582.957549617541
"ENSMUSG00000041773.8",981.27750297958,916.82031035107,870.855035399659,973.288691680697,865.543128349319,827.046679524218
"ENSMUSG00000041774.16",122.3655399399,80.994143992763,78.6753770298757,87.1036572321246,87.3483890994725,84.3925183187977
"ENSMUSG00000041775.7",218.061667328796,479.284934555113,321.936025547537,263.20452946229,321.600887138967,316.79653030441
"ENSMUSG00000041777.12",272.184886917597,251.33234373012,263.155571444757,274.565876057784,231.605577157692,268.757712184479
"ENSMUSG00000041779.5",165.507236713582,177.853120314005,283.050494371852,231.014047441722,193.22522437156,198.647004658093
"ENSMUSG00000041781.9",1206.39872068952,984.454595540903,1095.12507566873,1299.92740630116,1107.73638903422,1160.72171349239
"ENSMUSG00000041782.14",48.6324581812422,30.0596823065925,38.8855311756857,46.3921652649359,30.4395901407253,62.3206289123429
"ENSMUSG00000041797.7",0,0,2.71294403551296,1.89355776591575,5.2938417636044,2.59669287134762
"ENSMUSG00000041801.5",4.70636692076537,12.5248676277469,9.04314678504319,5.68067329774726,3.9703813227033,7.79007861404287
"ENSMUSG00000041809.5",6.27515589435383,5.00994705109875,5.42588807102591,3.7871155318315,1.3234604409011,1.29834643567381
"ENSMUSG00000041815.14",1969.61455634031,1720.91681205242,1833.04585332825,1920.06757463857,1990.48450311525,1956.60807856043
"ENSMUSG00000041817.14",8.62833935473651,22.5447617299444,16.2776642130777,13.2549043614103,10.5876835272088,16.8785036637595
"ENSMUSG00000041827.15",222.768034249561,173.67816443809,209.801005413002,159.058852336923,268.662469502923,209.033776143484
"ENSMUSG00000041831.16",494.952921167158,397.455799387167,375.290591579292,388.179342012729,463.211154315385,447.929520307465
"ENSMUSG00000041836.10",318.464161638457,408.310684664548,306.562676012964,329.479051269341,385.12698830222,345.360151889234
"ENSMUSG00000041837.4",577.314342280552,544.414246219397,466.626374108228,547.238194349652,508.208809306022,555.692274468391
"ENSMUSG00000041840.8",311.404611257309,417.495587591562,362.630186080232,273.619097174826,266.015548621121,273.951097927174
"ENSMUSG00000041841.8",12364.4102953374,10917.5096155193,12672.161589881,12844.0023262065,11477.0489434943,11559.1783168039
"ENSMUSG00000041842.15",4.70636692076537,5.84493822628187,5.42588807102591,5.68067329774726,10.5876835272088,7.79007861404287
"ENSMUSG00000041846.15",2774.40329979119,2636.06714005312,2251.74354947575,2760.80722270517,2646.9208818022,2755.09113649983
"ENSMUSG00000041849.7",2305.33539668824,2358.85006989233,2286.10750725892,2643.40664121839,2382.22879362198,2352.60374144095
"ENSMUSG00000041852.15",2995.60254506716,2460.71899326467,2530.27247045508,2439.84918138245,2247.23582865007,2318.84673411343
"ENSMUSG00000041857.10",2.35318346038269,4.17495587591562,12.6604054990605,10.4145677125366,10.5876835272088,9.08842504971668
"ENSMUSG00000041859.10",1162.47262942905,1090.49847478916,1331.15120675836,1152.22990055974,1152.73404402486,1141.24651695728
"ENSMUSG00000041870.16",3987.07717637506,3136.22685398781,3447.24755445846,4074.9363122507,3548.19744205585,3710.67411315575
"ENSMUSG00000041872.9",0.784394486794229,7.51492057664812,2.71294403551296,0,2.6469208818022,3.89503930702143
"ENSMUSG00000041879.13",1313.86076538033,1323.46101266525,1269.65780862006,1245.96100997257,1241.40589356523,1393.125725478
"ENSMUSG00000041881.13",1101.2898594591,886.760628044478,950.434727108039,833.165417002931,1019.06453949385,798.483057939394
"ENSMUSG00000041890.17",3103.84898424476,2704.53641641814,2636.98160251859,2881.99491972378,2874.55607763719,2829.09688333323
"ENSMUSG00000041891.16",549.07614075596,590.338760854469,636.63753366704,607.832042858956,603.497961050901,598.537706845627
"ENSMUSG00000041895.15",8.62833935473651,8.34991175183124,26.2251256766252,18.9355776591575,13.234604409011,20.773542970781
"ENSMUSG00000041912.12",130.209484807842,111.053826299356,86.8142091364146,113.613465954945,144.25718805822,92.1825969328406
"ENSMUSG00000041915.9",412.591500053764,460.080137525901,433.166731003569,404.274583023013,419.536959765648,428.454323772358
"ENSMUSG00000041920.14",427.494995302855,657.138054869119,589.613170384816,374.924437651319,471.151916960791,477.791488327963
"ENSMUSG00000041921.16",391.41284891032,908.470398599239,618.551240096954,603.098148444167,627.320248987121,686.825264471446
"ENSMUSG00000041926.15",433.770151197208,450.895234598887,480.191094285793,472.44266259598,505.56188842422,485.581566942005
"ENSMUSG00000041930.7",40.0041188265057,33.399647007325,23.5121816411123,38.8179342012729,44.9976549906374,36.3537001988667
"ENSMUSG00000041935.10",1972.75213428748,2880.71955438178,2101.62731284404,1898.29166033054,2050.0402229558,2273.40460886484
"ENSMUSG00000041936.18",260.418969615684,423.340525817844,390.663941113866,327.585493503425,366.598542129604,379.117159216753
"ENSMUSG00000041939.14",149.034952490903,122.743702751919,158.255068738256,119.294139252692,133.669504531011,137.624722181424
"ENSMUSG00000041945.12",10.197128328325,7.51492057664812,8.13883210653887,4.73389441478938,6.61730220450549,9.08842504971668
"ENSMUSG00000041949.6",182.763915423055,186.203032065837,194.427655878429,197.876786538196,195.872145253363,189.558579608376
"ENSMUSG00000041954.18",340.427207268695,340.676399474715,298.423843906425,294.448232599899,293.808217880044,289.53125515526
"ENSMUSG00000041958.10",1219.73342696503,987.794560241636,1032.72736285193,1054.71167561507,1206.9959221018,1017.90360556827
"ENSMUSG00000041959.14",3840.39540734454,2538.3731725567,2618.89530894851,3672.5552869936,3006.9021217273,3275.72805720503
"ENSMUSG00000041961.14",531.819462046487,697.217631277909,523.598198854001,639.075745996566,528.060715919538,643.97983209421
"ENSMUSG00000041966.18",457.301985801035,706.402534204923,638.446163024049,530.196174456411,510.855730187824,503.758417041439
"ENSMUSG00000041974.10",251.790630260947,278.05206133598,244.164963196166,273.619097174826,217.04751230778,235.00070485696
"ENSMUSG00000041975.17",568.686002925816,633.758301963991,558.866471315669,618.246610571493,588.939896200989,619.311249816408
"ENSMUSG00000041977.18",391.41284891032,287.236964262995,336.405060403607,444.039296107244,423.507341088352,419.365898722641
"ENSMUSG00000041992.9",0.784394486794229,4.17495587591562,9.04314678504319,10.4145677125366,3.9703813227033,9.08842504971668
"ENSMUSG00000041995.8",135.700246215402,89.3440557445943,83.1969504223973,72.9019739877565,109.847216594791,97.3759826755359
"ENSMUSG00000041997.16",3279.55334928667,2781.35560453499,2821.46179693347,3368.63926556412,2889.1141424871,2990.09184135679
"ENSMUSG00000042010.16",24.3162290906211,43.4195411095225,39.78984585419,23.6694720739469,33.0865110225275,25.9669287134762
"ENSMUSG00000042015.17",512.993994363425,533.559360942016,504.60759060541,562.386656476978,514.826111510527,489.476606249027
"ENSMUSG00000042029.7",104.324466743632,144.45347330668,153.733495345734,109.826350423114,88.6718495403736,111.657793467948
"ENSMUSG00000042032.13",2466.13626648105,2076.62305268043,2105.24457155805,2355.5858607992,2408.69800244,2261.71949094378
"ENSMUSG00000042035.11",60.3983754831556,24.2147440803106,48.8329926392332,45.4453863819781,60.8791802814506,42.8454323772358
"ENSMUSG00000042042.14",397.688004804674,305.606770117023,313.797193440999,338.94684009892,337.48241242978,342.763459017886
"ENSMUSG00000042043.6",1274.64104104062,1047.07893367964,1199.12126369673,1379.45683246963,1060.09181316178,1193.18037438423
"ENSMUSG00000042046.15",144.328585570138,230.457564350542,145.594663239195,149.591063507344,134.992964971912,177.873461687312
"ENSMUSG00000042050.8",19.6098621698557,21.7097705547612,29.8423843906425,13.2549043614103,19.8519066135165,24.6685822778024
"ENSMUSG00000042055.13",767.137808084756,977.774666139438,867.237776685642,611.619158390788,690.846350150374,702.405421699532
"ENSMUSG00000042063.11",1677.81980725286,2027.35857334463,1405.30501039571,1828.23002299166,1540.50795320888,1504.78351894595
"ENSMUSG00000042064.13",8.62833935473651,26.71971760586,28.0337550336339,13.2549043614103,13.234604409011,20.773542970781
"ENSMUSG00000042066.16",0,3.3399647007325,2.71294403551296,1.89355776591575,5.2938417636044,1.29834643567381
"ENSMUSG00000042073.15",36.8665408793287,82.6641263431293,62.397712816798,52.0728385626832,67.4964824859561,55.8288967339739
"ENSMUSG00000042079.13",2641.84063152296,1535.54877116177,2139.60852934122,2620.6839480274,2612.51091033877,2357.79712718364
"ENSMUSG00000042082.7",382.000115068789,468.430049277733,388.855311756857,319.064483556804,379.833146538615,353.150230503277
"ENSMUSG00000042087.5",19.6098621698557,15.0298411532962,20.7992376055993,29.3501453716942,17.2049857317143,16.8785036637595
"ENSMUSG00000042097.17",120.012356479517,81.8291351679462,102.187558670988,71.0084162218407,99.2595330675824,79.1991325761025
"ENSMUSG00000042099.16",21.9630456302384,15.0298411532962,24.4164963196166,7.57423106366301,29.1161296998242,18.1768500994334
"ENSMUSG00000042104.18",7.84394486794229,17.5348146788456,12.6604054990605,13.2549043614103,7.94076264540659,12.9834643567381
"ENSMUSG00000042105.18",381.215720581995,539.404299168298,378.90785029331,356.935638875119,397.03813227033,393.398970009165
